experiment_id,candidate_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,18,63277,59.452091217041016,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,19,848,59.354156494140625,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,20,38564,59.165733337402344,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,21,40167,58.89425277709961,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,22,62699,58.44291687011719,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,23,108895,57.923648834228516,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,24,689,57.592620849609375,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,25,40953,57.27144241333008,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,26,38429,56.96892547607422,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,27,601,56.92526626586914,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,28,74431,56.42675018310547,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,29,74174,55.9801139831543,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,30,62245,55.768028259277344,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,31,62285,55.5069580078125,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,32,3398,55.50423812866211,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,33,108914,55.33448791503906,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,34,47,55.102073669433594,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,35,40047,54.836585998535156,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,36,178,54.166805267333984,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,37,62435,54.12737274169922,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,38,108881,53.858158111572266,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,39,64222,53.696632385253906,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,40,108918,53.597965240478516,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,41,62453,53.56349563598633,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,42,2971,53.46866989135742,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,43,62330,53.419227600097656,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,44,17185,53.40334701538086,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,45,63656,53.36393737792969,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,46,110095,53.20333480834961,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,47,73772,53.02938461303711,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,48,691,52.905540466308594,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,49,157,52.57915496826172,50
post_phase12_module2_M2-A,M2-A,R001,ایشیائی مارکیٹوں میں کورونا کے بعد تیزی سے بحالی,KI,523,URDU,urdu_char3gram_bm25,50,64776,52.47180938720703,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,1,51897,83.76453399658203,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,2,22213,55.7506217956543,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,3,59747,54.827632904052734,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,4,79691,52.315895080566406,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,5,18287,51.73402404785156,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,6,49261,51.34510803222656,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,7,9515,49.93309783935547,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,8,6939,49.873870849609375,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,9,37767,49.7997932434082,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,10,13916,48.97993469238281,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,11,59433,48.48018264770508,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,12,19907,48.346553802490234,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,13,102264,48.10818862915039,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,14,59386,47.04521560668945,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,15,80029,46.755062103271484,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,16,19602,46.49069595336914,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,17,83076,45.59729766845703,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,18,59640,44.67384719848633,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,19,20340,44.333412170410156,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,20,19833,44.19174575805664,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,21,37768,44.06878662109375,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,22,16971,44.03911590576172,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,23,26933,43.965938568115234,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,24,80071,43.581722259521484,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,25,60213,43.14753723144531,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,26,21015,42.75425720214844,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,27,79422,42.569557189941406,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,28,59984,42.5038948059082,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,29,32067,42.498252868652344,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,30,29292,42.45840072631836,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,31,21261,42.36335754394531,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,32,80239,42.333126068115234,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,33,60297,42.15298080444336,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,34,10944,42.09696960449219,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,35,60155,42.015281677246094,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,36,21365,41.831512451171875,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,37,51116,41.695579528808594,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,38,59515,41.603519439697266,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,39,100948,41.22841262817383,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,40,59680,41.2097053527832,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,41,29460,41.1933479309082,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,42,33799,41.12860107421875,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,43,59792,41.07749938964844,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,44,60316,40.971927642822266,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,45,60124,40.71979904174805,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,46,79861,40.67317581176758,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,47,59860,40.60772705078125,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,48,21657,40.56667709350586,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,49,59583,40.49161911010742,50
post_phase12_module2_M2-A,M2-A,R002,مارشل آرٹ کی تربیت میں حملہ کرنے والا روبوٹ,KI,51897,URDU,urdu_char3gram_bm25,50,24633,40.37637710571289,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,1,23053,60.02497482299805,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,2,14523,57.35050964355469,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,3,21870,56.89209747314453,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,4,22229,56.10214614868164,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,5,60358,55.930397033691406,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,6,111731,55.85250473022461,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,7,11192,54.138458251953125,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,8,23055,53.994136810302734,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,9,14330,53.551456451416016,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,10,23970,53.485782623291016,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,11,23637,53.18911361694336,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,12,23880,52.18272018432617,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,13,23759,51.628421783447266,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,14,22782,51.335025787353516,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,15,23990,51.13387680053711,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,16,84543,51.125755310058594,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,17,60306,51.10954666137695,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,18,14258,51.10340881347656,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,19,23781,50.980384826660156,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,20,22675,50.689605712890625,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,21,24416,50.57154083251953,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,22,14497,50.38074493408203,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,23,16746,50.070030212402344,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,24,60308,49.95574188232422,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,25,22380,49.75963592529297,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,26,15825,49.650718688964844,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,27,23826,49.58436584472656,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,28,23686,49.550193786621094,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,29,35329,48.88671875,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,30,59481,48.8704948425293,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,31,24246,48.80984115600586,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,32,23824,48.782928466796875,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,33,14409,48.77436828613281,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,34,15408,48.67770004272461,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,35,23667,48.634300231933594,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,36,79574,47.93292236328125,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,37,60287,47.80312728881836,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,38,60371,47.72789764404297,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,39,14117,47.68767166137695,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,40,59311,47.57057571411133,50
post_phase12_module2_M2-A,M2-A,R003,سافٹ ویئر کیریئر کے لیے کون سی کوڈنگ زبانیں سیکھنی چاہئیں,KI,22675,URDU,urdu_char3gram_bm25,41,14286,47.56205749511719,50
